Wavelength nm,Reflectance
300.51747852490075,0.12538869820338894
310.120361075005,0.0923392767355824
311.1114842739837,0.07602223741126135
318.2695962666072,0.10687627540634104
320.4170298643943,0.1698699363129622
323.28027466144374,0.25578986156314953
324.85505929982094,0.30408500159155905
326.1435194584932,0.3627076737822106
327.5751418570179,0.4089887307748302
329.00676425554263,0.4614834481970145
330.43838665406736,0.5057289957385698
331.8700090525921,0.5414039771703808
333.4447936909693,0.5763718868981378
334.7332538496415,0.6105041664301948
337.596498646691,0.6481075252366981
346.1862330378392,0.6950313746875486
358.55954091080287,0.7145906309165724
365.51313541792297,0.7449549222768096
369.23535365408713,0.7761517829162792
373.38705860980883,0.8070915265724563
377.681925805383,0.8409452627059466
384.12422659874426,0.8797699271830886
395.57720578694205,0.9106005909069599
411.3250521707139,0.9281312943132553
427.07289855448585,0.9370135173724449
442.8207449382577,0.9432076992426692
458.56859132202953,0.9470644539920542
474.3164377058015,0.9511549514535231
490.06428408957333,0.9537261212864464
505.8121304733453,0.955362320271034
521.5599768571171,0.9574660046797894
537.3078232408891,0.9580503614599992
553.0556696246609,0.9605046599368806
568.8035160084329,0.9609721453610485
584.5513623922047,0.9630758297698039
600.2992087759767,0.9630758297698039
616.0470551597485,0.9630758297698039
631.7949015435204,0.9649457714664754
647.5427479272923,0.9656469996027273
663.2905943110642,0.9656469996027273
679.0384406948361,0.9656469996027273
694.786287078608,0.9670494558752308
710.5341334623799,0.9682181694356505
726.2819798461518,0.9682181694356505
742.0298262299237,0.9682181694356505
757.7776726136956,0.9682181694356505
773.5255189974674,0.9684519121477344
789.2733653812394,0.9699712397762801
805.0212117650112,0.9707893392685738
820.7690581487832,0.9707893392685738
836.516904532555,0.9707893392685738
852.264750916327,0.9707893392685738
868.0125973000988,0.9707893392685738
883.7604436838708,0.9707893392685738
899.5082900676426,0.9707893392685738
915.2561364514145,0.9707893392685738
931.0039828351864,0.9707893392685738
946.7518292189583,0.9719580528289935
962.4996756027302,0.9733605091014972
978.2475219865021,0.9733605091014972
993.995368370274,0.9733605091014972
1009.7432147540459,0.9733605091014972
1025.4910611378177,0.9733605091014972
1041.2389075215897,0.9733605091014972
1056.9867539053616,0.9733605091014972
1072.7346002891334,0.9733605091014972
1088.4824466729053,0.9733605091014972
1098.5038034625784,0.9733605091014972
